gamelength,gameId,platformId,puuid,summonerId,participantId,teamId,championId,spell1Id,spell2Id,accountId,summonerName,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk1,perk2,perk3,perk4,perk5,perk0Var1,perk0Var2,perk0Var3,perk1Var1,perk1Var2,perk1Var3,perk2Var1,perk2Var2,perk2Var3,perk3Var1,perk3Var2,perk3Var3,perk4Var1,perk4Var2,perk4Var3,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,creepsPerMinDeltas(10-20),xpPerMinDeltas(10-20),goldPerMinDeltas(10-20),damageTakenPerMinDeltas(10-20),role,lane,creepsPerMinDeltas(0-10),goldPerMinDeltas(0-10),xpPerMinDeltas(0-10),damageTakenPerMinDeltas(0-10),damageTakenDiffPerMinDeltas(10-20),damageTakenDiffPerMinDeltas(0-10),xpDiffPerMinDeltas(10-20),xpDiffPerMinDeltas(0-10),csDiffPerMinDeltas(0-10),csDiffPerMinDeltas(10-20),visonary,turretdestroyer,split,survivor,[damageTakenPerMinDeltas(10-20)],[xpPerMinDeltas(0-10)],[creepsPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(10-20)],[xpDiffPerMinDeltas(0-10)],[creepsPerMinDeltas(10-20)],[damageTakenPerMinDeltas(0-10)],[xpDiffPerMinDeltas(10-20)],[csDiffPerMinDeltas(10-20)],[goldPerMinDeltas(10-20)],[csDiffPerMinDeltas(0-10)],[damageTakenDiffPerMinDeltas(0-10)],[goldPerMinDeltas(0-10)],[xpPerMinDeltas(10-20)]
2285,5029149257,EUW1,n0kwKh1gNYWrBI-3XfU4bxkKXgyHIJMqC-C6EyiVEWiflvwWZKqcvry77ABfGVIdPIT_l0BNJm_VIg,TrcKnFJjsScXuesMIxQKvBYbP0F2vwLLxx_TidpjKiOqAPw,1,100,29,4,11,c_VdRIwURezZ5xO1KRM5n2YF-GyEf5YnAF8Arue0pqKfNSY,II SIMPKING II,EUW1,c_VdRIwURezZ5xO1KRM5n2YF-GyEf5YnAF8Arue0pqKfNSY,/v1/stats/player_history/EUW1/232707130,4834,True,6672,2031,3085,3006,3031,1018,3340,7,9,5,2,1,1,716,0,0,0,0,0,191633,4647,151481,35504,746,14350,168,10579,3602,7624,1,9278,14892,243,19,8,20967,3843,16961,162,12815,11500,0,0,55,124,89,0,294,15,0,0,8,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9104,8014,8143,8106,1245,798,446,264,240,0,12,0,0,214,0,0,284,0,0,5,0,0,8000,8100,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,0,908.9,217.7,0.3,-43.30000000000007,-140.29999999999998,0.5,625.0999999999999,-107.79999999999998,-1,356.6,-0.3,-209.70000000000005,319.6,443.5
2285,5029149257,EUW1,yybza2IPriX521OVTDYYTwmaOqfcMS9Gsf6CiM0TABMTLst_9-KkPar66znHVYybMI7uOOZprF_4dg,hJ4Yz5A-kYu2LhoCbvGogqWuJUO_O77zb8qSMkGqUahJhOo,2,100,25,14,4,EtKFaxGHs-afqJfQ2tPo2x2TK_SIP5KvQovbv3SUPkqNETU,Yami Yami No Mi,EUW1,EtKFaxGHs-afqJfQ2tPo2x2TK_SIP5KvQovbv3SUPkqNETU,/v1/stats/player_history/EUW1/208600922,4848,True,3853,3157,3107,3117,4005,3165,3364,3,3,27,3,1,1,425,0,0,0,0,0,70512,61971,5711,2828,100,18831,16186,1511,1132,8586,10,10485,7191,2746,78,58,17190,2882,13708,600,12086,11200,0,0,50,5,5,0,106,16,2,0,31,9,True,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8313,8345,1942,0,0,250,594,0,25,0,0,753,0,0,0,0,0,3,0,0,8200,8300,5008,5008,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,1,1,0,1,669.5,282.8,0.8999999999999999,,,2.5,313.3,,,336.2,,,326,404.9
2285,5029149257,EUW1,SZh2zLSpvD_p8kEbMRtemRDRN3GGF0V4oViOIt9bdeJxEwzM-l3JiIv8q8prQTKMmqKxn-FBvfHJ1Q,z9LJ519oONgtSfIFHDcehAxqck4t8KFBQmEPRKqyGV4eQLI,3,100,98,4,12,9WEkdMb5sF6JYEz6sAVzFbJx8TJ1cCqN8spj-Az-PMshlHI,The Spartan 974,EUW1,9WEkdMb5sF6JYEz6sAVzFbJx8TJ1cCqN8spj-Az-PMshlHI,/v1/stats/player_history/EUW1/208660935,4677,True,3068,3075,2031,3047,3001,1029,3340,0,6,9,0,0,0,668,0,0,0,0,0,126435,77047,46975,2411,0,21383,14752,5859,771,2853,1,54853,5139,3135,18,39,25628,1834,23077,716,11708,10725,3,0,190,31,16,3,405,17,2,0,11,6,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,8446,8444,8453,9104,8014,1577,1207,0,1599,0,0,1551,0,0,488,1414,0,22,30,0,108,0,0,8400,8000,5005,5002,5001,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,627.6,337.6,4.300000000000001,-374.6,-62.5,5.800000000000001,566.5,15.999999999999972,-2,262.1,-0.09999999999999964,-75.59999999999997,200.5,500.5
2285,5029149257,EUW1,V4oeZwEmq73MWbOLaetgvqPY2MecgLyhW1zyqTtGcJ24rzW7aqtx4lGVLRisE_bSknsIojCrAOjwBg,tgsEJRDICnQk9I0App9AtSoFcgEcAv4W3A_8_CrMFY9xeX8,4,100,360,4,7,OYxYIy7C524U7HXJdEN_BQR2COw-H9JYD1kjvszKEHdVHao,Łøkii,EUW1,OYxYIy7C524U7HXJdEN_BQR2COw-H9JYD1kjvszKEHdVHao,/v1/stats/player_history/EUW1/223690488,3804,True,3033,6673,3026,6676,3072,3031,3363,25,8,9,11,2,4,909,6,0,0,0,0,239908,13365,223340,3201,1155,43844,4701,37222,1921,7857,2,28815,28524,8290,31,6,29240,4631,23056,1552,22135,20600,3,1,205,30,22,0,73,17,0,0,11,4,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9103,8014,8135,8139,552,0,0,1334,680,0,13,20,0,1072,0,0,3386,5,0,1346,0,0,8000,8100,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,1,1,0,1,1212.9,280.2,5.2,,,5.4,575.5,,,592,,,402,507.8
2285,5029149257,EUW1,nhFX-NRvfE5gW2JSPZqrKXtamDJRFeHAtSsAV320j3cmbK6yl9Rm2sHFhk432UNg-FYux9qbjjPLVg,1AuUKmB9JeaO7DHbWhjDcx1x58-FlgxpuNbUvGAC7vZ_diw,5,100,142,4,14,4jKQAGOgE-9olwiswqK6z8Ngpnj5fOxfbG1JL_YS7QPWgf8,MÄHDRESCHERMALTE,EUW1,4jKQAGOgE-9olwiswqK6z8Ngpnj5fOxfbG1JL_YS7QPWgf8,/v1/stats/player_history/EUW1/209875503,4568,True,1056,6655,3089,4628,3020,3191,3340,13,6,10,7,1,3,1053,0,0,0,0,0,167733,136179,21148,10405,0,35515,27044,1928,6542,5437,2,7940,11631,2075,22,33,19993,4848,14018,1126,14866,12950,1,0,202,4,0,0,114,18,2,0,15,3,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8126,8138,8135,8321,8352,1036,0,0,608,0,0,30,0,0,3219,5,0,5,0,0,35,300,0,8100,8300,5008,5008,5003,,,,,SOLO,MIDDLE,,,,,,,,,,,0,0,0,1,837.3,452.90000000000003,7.6000000000000005,,,5.7,211.2,,,400.5,,,336.9,551.4
2285,5029149257,EUW1,7fYZyVp_vCnasLIrXwjDw9Qh0DPBGbfvXP6rBDvhX276UJQl_eVWwIi25ol2i4jEwFlLQlcHjvqSTw,kyZI_etpye0nVHFqJYID4ioY3BHr5hmogH8B8uUpb_QwRF2B,6,200,21,4,7,4oF-YIsFp8PKXeGB472_RQgn-1UVL3--IHDyCXQ1ktlmd4o,Nindo712,EUW1,4oF-YIsFp8PKXeGB472_RQgn-1UVL3--IHDyCXQ1ktlmd4o,/v1/stats/player_history/EUW1/240327838,1636,False,3814,6676,6692,3033,3006,0,3340,4,18,8,2,1,1,361,0,0,0,0,0,183782,14177,166834,2771,669,19433,2362,16904,166,11469,3,15178,2537,2537,24,10,38155,13864,21832,2458,14025,13425,1,0,228,16,8,4,228,16,1,0,13,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,8139,8138,8135,8226,8236,739,12,0,1661,0,0,18,0,0,4536,4,0,250,623,0,28,0,0,8100,8200,5005,5008,5002,,,,,SOLO,BOTTOM,,,,,,,,,,,1,0,0,-1,1172.5,236.7,4.6,,,5.9,655.1,,,483.79999999999995,,,248.5,443.5
2285,5029149257,EUW1,vo0THNAELSvXEupM2gYiTFWOhWs4zbHsclPSXMKZyVcEMfOPBVzkH0udxhoce_ETGqbc4rjgrF82Hw,ZimrY6JJqvfvBmoMJ57YUCE5sFbU4pIDTl8MlGeVHquq0xI,7,200,266,4,12,oh9G0c81_ii3BIL2qUpPHrirwU-eW14J8GNsdyiEZNSPtQ,pkiller2,EUW1,oh9G0c81_ii3BIL2qUpPHrirwU-eW14J8GNsdyiEZNSPtQ,/v1/stats/player_history/EUW1/39405258,4834,False,3047,6630,3074,6333,3053,0,3340,7,5,5,4,2,2,1075,2,0,0,0,0,267789,0,259368,8421,0,24765,0,24263,502,27407,1,41026,28239,3864,28,24,50640,20252,24720,5668,15853,15150,4,0,256,16,1,4,394,18,2,0,13,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9103,8299,8126,8135,970,0,0,336,240,0,16,10,0,655,0,0,531,0,0,7073,5,0,8000,8100,5007,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,1,0,1,0,1002.2,400.1,4.4,374.6,62.5,7.800000000000001,642.0999999999999,-15.999999999999972,2,407.79999999999995,0.09999999999999964,75.59999999999997,441.7,484.5
2285,5029149257,EUW1,Z8zg4jK8rIAIo6uSg7wQ91RyB29v4zRt0z-RYP1kuhT5emgOzQMmsNPDkQ6vSFlonGcaEySf6sasbA,_O2u7qcXyGsnjxvdnpAws0W98JWc0Kb4Oxfi2nv72h8PO4Y,8,200,55,4,14,a6MVNanspa0Pu9Ri4f6NyaHGuCJ-uOs-c2RhQKYF58ZyVks,king of ka,EUW1,a6MVNanspa0Pu9Ri4f6NyaHGuCJ-uOs-c2RhQKYF58ZyVks,/v1/stats/player_history/EUW1/231369359,3159,False,3074,3153,6672,3111,1029,1028,3340,6,10,4,6,2,1,483,1,0,0,0,0,117941,60315,49392,8233,495,12823,5442,5199,2181,3997,1,13983,4988,185,23,2,26664,11287,12985,2391,12149,12135,0,0,165,12,12,0,18,14,1,0,13,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8299,8143,8135,104,0,0,104,200,0,11,10,0,338,0,0,556,0,0,2997,5,0,8000,8100,5005,5008,5002,,,,,DUO_CARRY,MIDDLE,,,,,,,,,,,0,0,0,0,985.6,399.1,5.4,,,4.800000000000001,202.3,,,367.1,,,356.6,387.1
2285,5029149257,EUW1,tD3dt5QPJX4Ff0xl6s13SjxaYhmZ28MDZU3A2rMAEGV5wLYcc33FEzsEHNuWn3Jpzp84S-_Ms15SBg,Exa-Wo6UgKgJ-2mavmI9VxUua3fw5XgiQgzXofqdBk1WyzY,9,200,154,4,11,zdL2Rc6TUNbAkU0BnJKAgaIqtxBqvA1AUylJ2ZJyFcH1ULE,Senpai le,EUW1,zdL2Rc6TUNbAkU0BnJKAgaIqtxBqvA1AUylJ2ZJyFcH1ULE,/v1/stats/player_history/EUW1/227907523,3353,False,3143,3065,3111,3075,1029,3068,3364,8,2,9,8,1,1,2132,0,0,0,0,0,184122,141514,29303,13304,25,9344,7519,751,1073,47839,5,50643,13826,237,26,33,37141,6924,26368,3849,14339,13550,0,0,41,180,143,0,610,17,2,0,3,7,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,8463,8429,8451,9103,8299,849,0,0,1428,0,0,68,25,17,240,0,0,12,20,0,157,0,0,8400,8000,5007,5003,5003,,,,,NONE,JUNGLE,,,,,,,,,,,0,0,0,1,952.2,358,0.6,43.30000000000007,140.29999999999998,1.5,834.8,107.79999999999998,1,473.8,0.3,209.70000000000005,324.5,551.3
2285,5029149257,EUW1,Zl-XMmaov1ijU9VRO_s6tR4o7_GQJ5tQgnOi9vo9Q0n6nJb1hAMq5Nsi7OdmmcUtjMHaOOjSaypBYA,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,10,200,80,14,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,False,3857,3179,3133,3117,6692,1031,3364,7,13,7,2,1,1,476,0,0,0,0,0,57804,1349,48273,8180,0,17978,154,16935,888,3920,1,14922,946,0,87,23,27513,13489,11940,2082,10777,9650,0,0,57,4,4,0,56,13,2,0,41,15,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9105,8014,8136,8135,1469,903,566,220,280,0,16,0,0,299,0,0,18,30,0,1616,5,0,8000,8100,5008,5008,5002,,,,,DUO_SUPPORT,MIDDLE,,,,,,,,,,,1,0,0,-1,679.6,186.7,1,,,1.2999999999999998,490.4,,,372.1,,,247.5,441.5
1768,5054992331,EUW1,,cJn_KIr-D5lSZHqom5iPt90sRP7nW78peMSUK08y6f96hGs,1,100,110,4,7,WAcELvkNj2rLCKLjALus8CjAnnkP15lOBWlT8eejpXjThQ,Gulaschtopf,EUW1,WAcELvkNj2rLCKLjALus8CjAnnkP15lOBWlT8eejpXjThQ,/v1/stats/player_history/EUW1/32726355,984,False,3070,6692,3158,6676,3036,3134,3340,11,4,4,4,2,3,652,2,0,0,0,0,137274,5971,129275,2027,514,20354,2458,17775,120,5576,4,6045,3213,636,8,24,15040,7557,6772,710,13556,11700,0,0,182,0,0,0,184,15,0,0,7,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,8139,8138,8135,8226,8237,1288,17,0,914,0,0,18,0,0,2553,5,0,250,973,0,628,0,0,8100,8200,5005,5002,5003,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,-1,0,0,1,614,337.2,7.3,-84.15,55.95000000000002,5.1,317.8,9.450000000000017,0.10000000000000009,431.4,0.95,-79.60000000000005,350.79999999999995,487.9
1768,5054992331,EUW1,,k5ozjQFiuQLbbnTK3uRrhqramRcIpwVhh4d_DKSjQcUJHDY,2,100,147,3,4,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,taki mlaki,EUW1,4i5Zw2U1L1PZNfnSlxEROtox6x0nJvbr_Et7DfP8La0jp3I,/v1/stats/player_history/EUW1/212413108,3496,False,3853,6617,2055,6616,3158,0,3364,0,7,9,0,0,0,388,0,0,0,0,0,69635,62477,7158,0,0,11749,10244,1504,0,1879,5,6461,1181,1138,62,23,14686,3519,10548,618,7663,6875,0,0,56,4,4,0,175,13,9,0,40,10,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8210,8237,8136,8105,898,0,0,250,350,0,6,0,0,408,0,0,13,30,0,13,5,0,8200,8100,5008,5008,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,1,0,0,-1,391.2,274.4,0.5,-84.15,55.95000000000002,2,340.2,9.450000000000017,0.10000000000000009,229.5,0.95,-79.60000000000005,233.9,271.6
1768,5054992331,EUW1,,YwY7OWfeghRR8gUOPuiTOEwDnbrqO078b6THkhgoCUpi7VU,3,100,56,4,11,POPxh-ADLctwvRzoQkucquFp7-n2sWfid3fieJFg1h8HIg,SURPASPINATUS,EUW1,6uFIi_SS2LP0_I0HdTxCfDl_EmGjlOdMG8jtKuUeOHjZsSg,/v1/stats/player_history/EUN1/32637756,4863,False,6692,3006,3134,1036,0,0,3340,3,5,2,2,2,1,316,1,0,0,0,0,116327,7815,102071,6440,0,9620,570,8261,788,12551,1,14583,8628,0,11,95,24777,4950,19409,417,8500,6250,0,0,24,110,85,0,452,12,0,0,5,2,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,9111,9104,8014,8143,8106,0,50,0,262,100,0,16,40,0,187,0,0,255,0,0,4,0,0,8000,8100,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,-1,0,0,0,1194,329.7,0.3,79.79999999999995,-12.400000000000034,1.7,1060.1999999999998,54.20000000000002,0.5999999999999999,375,0.19999999999999998,284.2,285.7,492.8
1768,5054992331,EUW1,,jci92HFlbpUJ14uAadH_r0joSf0SXFfiTNezPMBXlvbMFuKl,4,100,55,4,14,tIZ7z3f1WbtXKcDRvQmgR2PtpiFHXjxmvjWUEWByg-UT00pM321tkHeA,KatMAinMainsCat,EUW1,tIZ7z3f1WbtXKcDRvQmgR2PtpiFHXjxmvjWUEWByg-UT00pM321tkHeA,/v1/stats/player_history/EUW1/2018979179975264,4847,False,3153,3191,6670,1036,3047,1036,3340,1,8,5,0,1,0,396,0,0,0,0,0,86070,59616,23748,2706,0,8407,5569,2102,736,1535,1,12850,189,0,7,0,20547,6970,12338,1238,8011,7350,0,0,130,0,0,0,2,15,0,0,6,0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8014,8143,8135,173,0,0,311,120,0,28,10,0,214,0,0,283,0,0,1425,4,0,8000,8100,5008,5008,5002,,,,,SOLO,MIDDLE,,,,,,,,,,,-1,0,0,-1,682,355.79999999999995,4.4,-17,-190.20000000000002,3.3000000000000003,445.4,-130.50000000000003,-3.6999999999999997,264.3,-2.7,68.99999999999997,193.3,415.6
1768,5054992331,EUW1,,kS3rohvELEoKthSAUowSc2TfesAur6mxBshBcR1fMfcZg94,5,100,86,4,14,pxsJIT-EsGaSxX8dNMggEZl4_WpapWFBnx9BbL6io-OdXA,Priorus,EUW1,pxsJIT-EsGaSxX8dNMggEZl4_WpapWFBnx9BbL6io-OdXA,/v1/stats/player_history/EUW1/24006788,4812,False,6631,1054,3006,3742,4401,0,3364,5,2,5,5,2,1,524,1,0,0,0,0,167607,2955,160180,4472,0,16628,668,11487,4472,2007,1,36879,3194,3194,18,24,26821,13319,11212,2289,12696,11000,1,0,222,12,12,0,181,17,4,0,5,1,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,9111,9105,8299,8451,8429,664,0,0,672,200,0,22,20,0,185,0,0,259,0,0,59,19,16,8000,8400,5008,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,1,778.4000000000001,424.9,5.7,-109.59999999999997,-122.79999999999998,7,492.5,53.30000000000004,-1.4,514.5,-3.0999999999999996,392.29999999999995,218.9,576
1768,5054992331,EUW1,,nSXLwy9dNbxEpnKdZvqbDF_qjacuXSIUhCQvuQo5DWjRjNdz,6,200,17,14,4,FX2AoKwGZ8WYQVxfLbuNNEf-6hfMSLYHDuPIFfqVDfgYcgdxl2Z8ZVH0,Sabrija i Benje,EUW1,FX2AoKwGZ8WYQVxfLbuNNEf-6hfMSLYHDuPIFfqVDfgYcgdxl2Z8ZVH0,/v1/stats/player_history/EUW1/2401386959319232,23,True,1052,4633,3020,3115,3165,1011,3340,4,5,1,3,2,1,1038,1,0,0,0,0,157868,108823,42664,6381,0,24059,18382,3230,2447,8602,1,11672,14195,6745,16,32,24141,3627,17873,2640,12555,11635,3,2,233,0,0,0,428,17,0,0,8,3,False,False,True,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,8009,9104,8014,8126,8135,1196,811,384,1858,0,0,17,0,0,315,0,0,1052,0,0,2038,2,0,8000,8100,5005,5008,5002,,,,,SOLO,TOP,,,,,,,,,,,0,0,0,0,888,547.7,8.8,109.59999999999997,122.79999999999998,8.4,100.19999999999999,-53.30000000000004,1.4,448.9,3.0999999999999996,-392.29999999999995,353.6,522.7
1768,5054992331,EUW1,,WYbCg7T6P9zzFzat8aKUqu7NIGH27PzCBd750pMuaLMtefM,7,200,19,4,11,Tx1fuKxshFADWoEq2Lsr723DFRZZdYENLni6UofieKLBU3A,Zerious1337,EUW1,Tx1fuKxshFADWoEq2Lsr723DFRZZdYENLni6UofieKLBU3A,/v1/stats/player_history/EUW1/220614290,25,True,3748,3068,3047,3076,1011,0,3364,5,5,2,2,1,2,488,0,0,0,0,0,137876,56879,65211,15784,9,6740,3899,2509,331,19065,1,24740,39562,2003,28,15,31430,3999,24883,2547,11235,10025,2,0,34,135,69,15,235,14,4,0,3,5,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,9111,9104,8299,8275,8232,668,408,260,355,140,0,12,40,0,96,0,0,19,0,0,7,20,0,8000,8200,5005,5008,5002,,,,,NONE,JUNGLE,,,,,,,,,,,1,0,0,0,1114.2,342.1,0.1,-79.79999999999995,12.400000000000034,1.1,776,-54.20000000000002,-0.5999999999999999,452.8,-0.19999999999999998,-284.2,283,438.6
1768,5054992331,EUW1,,lgxDw9eFsmHZjF6J3Pzq_5oT9L2sFCjIfps5p55TyXqkPGc,8,200,35,14,4,kL8rFDSq-23RYI2O_PGEVZ075XBq8n37ebkMb-TRj1tyuQ,Haruo D Fate,EUW1,kL8rFDSq-23RYI2O_PGEVZ075XBq8n37ebkMb-TRj1tyuQ,/v1/stats/player_history/EUW1/34838817,4813,True,3853,6655,3916,0,3020,1082,3364,2,2,4,0,1,0,377,0,0,0,0,0,54081,45049,8038,994,0,12719,11185,539,994,2425,1,4646,2533,1575,49,21,10803,4309,6414,80,8175,6425,1,1,44,0,0,0,408,13,3,0,19,9,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,8226,8233,8237,8143,8106,2040,0,0,250,604,0,19,20,0,553,0,0,347,0,0,3,0,0,8200,8100,5008,5008,5002,,,,,DUO_SUPPORT,BOTTOM,,,,,,,,,,,1,0,0,0,371.1,254.5,0.30000000000000004,84.15,-55.95000000000002,1.3,301.2,-9.450000000000017,-0.10000000000000009,332.7,-0.95,79.60000000000005,177.8,325.9
1768,5054992331,EUW1,,6ZChsB6aZWmiTx3oRfvrJkFSWRMPuZgIzUenfOYzxmgmnmoX,9,200,360,7,4,u9rUIxgqwTDWmSjylLTuEL9YalR7I8WcPQd_7D4psGPpeMdm7IFDqtEN,Botlane Princ3,EUW1,u9rUIxgqwTDWmSjylLTuEL9YalR7I8WcPQd_7D4psGPpeMdm7IFDqtEN,/v1/stats/player_history/EUW1/2427515013646464,3542,True,1055,1036,3006,1037,6673,6676,3363,3,5,3,0,1,0,408,0,0,0,0,0,157009,14986,131365,10657,446,7982,497,7432,52,6695,3,11711,21359,3733,25,0,25187,6058,18657,472,11208,9500,1,0,170,47,20,14,38,15,3,0,11,6,True,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,8009,9103,8014,8139,8135,153,0,0,590,0,0,22,50,0,140,0,0,666,0,0,3191,3,0,8000,8100,5005,5008,5002,,,,,DUO_CARRY,BOTTOM,,,,,,,,,,,1,0,0,0,802.4,245.2,5.6,84.15,-55.95000000000002,5.6,516,-9.450000000000017,-0.10000000000000009,348.3,-0.95,79.60000000000005,280.4,414.70000000000005
1768,5054992331,EUW1,,MkqInBfz0Fvy-WL78HICMoVhEtj08X13_2Ajng1vzbXF1Hw,10,200,80,4,14,sdDdjU9cC2dIg0oUmIIAofclABdbTeKQ3YPC31AF1sLing,NG DoubleDy,EUW1,sdDdjU9cC2dIg0oUmIIAofclABdbTeKQ3YPC31AF1sLing,/v1/stats/player_history/EUW1/38475621,742,True,3074,6692,3071,2031,1055,3111,3340,12,3,0,8,1,2,1137,0,0,0,0,0,142262,2245,134554,5463,0,19679,625,17604,1450,6951,1,14205,10312,7545,16,24,20586,5942,14268,376,12939,11625,3,0,179,16,8,8,79,16,1,0,10,4,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,8143,8138,8105,9105,9111,1875,0,0,602,0,0,18,0,0,10,4,0,13,0,0,555,240,0,8100,8000,5005,5008,5003,,,,,SOLO,MIDDLE,,,,,,,,,,,0,1,0,1,699,546,7.1,17,190.20000000000002,7,376.4,130.50000000000003,3.6999999999999997,444.4,2.7,-68.99999999999997,389.8,546.1
